"Airport Name","City","Country","three-digit code","four_digit","l1","l2"
"Yichun Mingyueshan Airport","Yichun","China","YIC","ZSYC",27.8025,114.3062
"Arxan Yi'ershi Airport","Arxan","China","YIE","ZBES",47.3106,119.9117
"St Augustin Airport","St-Augustin","Canada","YIF","CYIF",51.21170044,-58.65829849
"Yichang Sanxia Airport","Yichang","China","YIH","ZHYC",30.55655,111.479988
"Ivujivik Airport","Ivujivik","Canada","YIK","CYIK",62.41730118,-77.9253006
"Yining Airport","Yining","China","YIN","ZWYN",43.955799,81.330299
"Pond Inlet Airport","Pond Inlet","Canada","YIO","CYIO",72.6832962,-77.96669769
"Willow Run Airport","Detroit","United States","YIP","KYIP",42.23789978,-83.53040314
"Island Lake Airport","Island Lake","Canada","YIV","CYIV",53.85720062,-94.6536026
"Yiwu Airport","Yiwu","China","YIW","ZSYW",29.34469986,120.0319977
"Fort Liard Airport","Fort Liard","Canada","YJF","CYJF",60.2358017,-123.4690018
"Fort St James Airport","Fort St. James","Canada","YJM","CYJM",54.39720154,-124.2630005
"St Jean Airport","St. Jean","Canada","YJN","CYJN",45.29439926,-73.28109741
"Stephenville Airport","Stephenville","Canada","YJT","CYJT",48.5442009,-58.54999924
"Kamloops Airport","Kamloops","Canada","YKA","CYKA",50.70220184,-120.4440002
"Waterloo Airport","Waterloo","Canada","YKF","CYKF",43.46080017,-80.37860107
"Kangirsuk Airport","Kangirsuk","Canada","YKG","CYAS",60.02719879,-69.99919891
"Yingkou Lanqi Airport","Yingkou","China","YKH","ZYYK",40.542524,122.3586
"Key Lake Airport","Key Lake","Canada","YKJ","CYKJ",57.2560997,-105.6179962
"Schefferville Airport","Schefferville","Canada","YKL","CYKL",54.80530167,-66.80529785
"Yakima Air Terminal McAllister Field","Yakima","United States","YKM","KYKM",46.56819916,-120.5439987
"Chan Gurney Municipal Airport","Yankton","United States","YKN","KYKN",42.91669846,-97.3859024
"Hakkari Yüksekova Airport","Hakkari","Turkey","YKO","LTCW",37.5497,44.2381
"Waskaganish Airport","Waskaganish","Canada","YKQ","CYKQ",51.47330093,-78.75830078
"Yakutsk Airport","Yakutsk","Russia","YKS","UEEE",62.09329987,129.7709961
"Chisasibi Airport","Chisasibi","Canada","YKU","CSU2",53.80559921,-78.91690063
"Kirkland Lake Airport","Kirkland Lake","Canada","YKX","CYKX",48.21030045,-79.98139954
"Kindersley Airport","Kindersley","Canada","YKY","CYKY",51.51750183,-109.1809998
"Buttonville Municipal Airport","Toronto","Canada","YKZ","CYKZ",43.86220169,-79.37000275
"Kimmirut Airport","Kimmirut","Canada","YLC","CYLC",62.84999847,-69.88330078
"Chapleau Airport","Chapleau","Canada","YLD","CYLD",47.81999969,-83.34670258
"Whatì Airport","Whatì","Canada","YLE","CEM3",63.13169861,-117.2460022
"Lansdowne House Airport","Lansdowne House","Canada","YLH","CYLH",52.1955986,-87.93419647
"Meadow Lake Airport","Meadow Lake","Canada","YLJ","CYLJ",54.12530136,-108.5230026
"Barrie-Orillia (Lake Simcoe Regional Airport)","Barrie-Orillia","Canada","YLK","CYLS",44.48529816,-79.55560303
"Lloydminster Airport","Lloydminster","Canada","YLL","CYLL",53.30920029,-110.072998
"Leaf Rapids Airport","Leaf Rapids","Canada","YLR","CYLR",56.51330185,-99.98529816
"Alert Airport","Alert","Canada","YLT","CYLT",82.51779938,-62.2806015
"Kelowna International Airport","Kelowna","Canada","YLW","CYLW",49.95610046,-119.3779984
"Mayo Airport","Mayo","Canada","YMA","CYMA",63.61640167,-135.8679962
"Matane Airport","Matane","Canada","YME","CYME",48.85689926,-67.45330048
"Manitouwadge Airport","Manitouwadge","Canada","YMG","CYMG",49.08390045,-85.86060333
"Mary's Harbour Airport","Mary's Harbour","Canada","YMH","CYMH",52.30279922,-55.84719849
"Moose Jaw Air Vice Marshal C. M. McEwen Airport","Moose Jaw","Canada","YMJ","CYMJ",50.33029938,-105.5589981
"Charlevoix Airport","Charlevoix","Canada","YML","CYML",47.59749985,-70.22389984
"Fort McMurray Airport","Fort Mcmurray","Canada","YMM","CYMM",56.65330124,-111.2220001
"Makkovik Airport","Makkovik","Canada","YMN","CYFT",55.07690048,-59.18640137
"Moosonee Airport","Moosonee","Canada","YMO","CYMO",51.29109955,-80.60780334
"Moises Benzaquen Rengifo Airport","Yurimaguas","Peru","YMS","SPMS",-5.893770218,-76.11820221
"Chapais Airport","Chibougamau","Canada","YMT","CYMT",49.77190018,-74.52809906
"Maniwaki Airport","Maniwaki","Canada","YMW","CYMW",46.27280045,-75.99060059
"Montreal International (Mirabel) Airport","Montreal","Canada","YMX","CYMX",45.67950058,-74.03869629
"Natashquan Airport","Natashquan","Canada","YNA","CYNA",50.18999863,-61.78919983
"Prince Abdulmohsin Bin Abdulaziz Airport","Yenbo","Saudi Arabia","YNB","OEYN",24.144199,38.0634
"Wemindji Airport","Wemindji","Canada","YNC","CYNC",53.01060104,-78.83110046
"Ottawa / Gatineau Airport","Gatineau","Canada","YND","CYND",45.52170181,-75.56359863
"Norway House Airport","Norway House","Canada","YNE","CYNE",53.95830154,-97.84420013
"Youngstown Warren Regional Airport","Youngstown","United States","YNG","KYNG",41.26070023,-80.67910004
"Yanji Chaoyangchuan Airport","Yanji","China","YNJ","ZYYJ",42.88280106,129.451004
"Points North Landing Airport","Points North Landing","Canada","YNL","CYNL",58.27669907,-104.0820007
"Matagami Airport","Matagami","Canada","YNM","CYNM",49.76169968,-77.80280304
"North Spirit Lake Airport","North Spirit Lake","Canada","YNO","CKQ3",52.49000168,-92.97109985
"Nemiscau Airport","Nemiscau","Canada","YNS","CYHH",51.69110107,-76.13559723
"Yantai Laishan Airport","Yantai","China","YNT","ZSYT",37.40169907,121.3720016
"Yangyang International Airport","Sokcho / Gangneung","South Korea","YNY","RKNY",38.06129837,128.6690063
"Yancheng Airport","Yancheng","China","YNZ","ZSYN",33.425833,120.203056
"Ekati Airport","Ekati","Canada","YOA","CYOA",64.69889832,-110.6149979
"Old Crow Airport","Old Crow","Canada","YOC","CYOC",67.57060242,-139.8390045
"CFB Cold Lake","Cold Lake","Canada","YOD","CYOD",54.40499878,-110.2789993
"Ogoki Post Airport","Ogoki Post","Canada","YOG","CNT3",51.65859985,-85.90170288
"Oxford House Airport","Oxford House","Canada","YOH","CYOH",54.93330002,-95.27890015
"High Level Airport","High Level","Canada","YOJ","CYOJ",58.62139893,-117.1650009
"Yola Airport","Yola","Nigeria","YOL","DNYO",9.25755024,12.43039989
"Oshawa Airport","Oshawa","Canada","YOO","CYOO",43.92279816,-78.89499664
"Rainbow Lake Airport","Rainbow Lake","Canada","YOP","CYOP",58.49140167,-119.4079971
"Owen Sound / Billy Bishop Regional Airport","Owen Sound","Canada","YOS","CYOS",44.59030151,-80.83750153
"Ottawa Macdonald-Cartier International Airport","Ottawa","Canada","YOW","CYOW",45.32249832,-75.66919708
"Prince Albert Glass Field","Prince Albert","Canada","YPA","CYPA",53.21419907,-105.6729965
"Paulatuk (Nora Aliqatchialuk Ruben) Airport","Paulatuk","Canada","YPC","CYPC",69.36083812,-124.07547
"Parry Sound Area Municipal Airport","Parry Sound","Canada","YPD","CNK4",45.2575,-79.829697
"Peace River Airport","Peace River","Canada","YPE","CYPE",56.22689819,-117.4469986
"Southport Airport","Portage-la-prairie","Canada","YPG","CYPG",49.903099,-98.273817
"Inukjuak Airport","Inukjuak","Canada","YPH","CYPH",58.47190094,-78.07689667
"Aupaluk Airport","Aupaluk","Canada","YPJ","CYLA",59.29669952,-69.59970093
"Pickle Lake Airport","Pickle Lake","Canada","YPL","CYPL",51.44639969,-90.21420288
"Pikangikum Airport","Pikangikum","Canada","YPM","CYPM",51.81969833,-93.97329712
"Port Menier Airport","Port Menier","Canada","YPN","CYPN",49.83639908,-64.28859711
"Peawanuck Airport","Peawanuck","Canada","YPO","CYPO",54.98809814,-85.44329834
"Peterborough Airport","Peterborough","Canada","YPQ","CYPQ",44.22999954,-78.36329651
"Prince Rupert Airport","Prince Pupert","Canada","YPR","CYPR",54.28609848,-130.4450073
"Port Hawkesbury Airport","Port Hawkesbury","Canada","YPS","CYPD",45.65670013,-61.36809921
"Powell River Airport","Powell River","Canada","YPW","CYPW",49.83420181,-124.5
"Puvirnituq Airport","Puvirnituq","Canada","YPX","CYPX",60.05059814,-77.28690338
"Fort Chipewyan Airport","Fort Chipewyan","Canada","YPY","CYPY",58.76720047,-111.1169968
"Muskoka Airport","Muskoka","Canada","YQA","CYQA",44.97470093,-79.30329895
"Quebec Jean Lesage International Airport","Quebec","Canada","YQB","CYQB",46.7911,-71.393303
"Quaqtaq Airport","Quaqtaq","Canada","YQC","CYHA",61.04639816,-69.61779785
"The Pas Airport","The Pas","Canada","YQD","CYQD",53.97140121,-101.0910034
"Red Deer Regional Airport","Red Deer Industrial","Canada","YQF","CYQF",52.18220139,-113.8939972
"Windsor Airport","Windsor","Canada","YQG","CYQG",42.27560043,-82.95559692
"Watson Lake Airport","Watson Lake","Canada","YQH","CYQH",60.11640167,-128.8220062
"Yarmouth Airport","Yarmouth","Canada","YQI","CYQI",43.82690048,-66.08809662
"Kenora Airport","Kenora","Canada","YQK","CYQK",49.78829956,-94.36309814
"Lethbridge County Airport","Lethbridge","Canada","YQL","CYQL",49.63029861,-112.8000031
"Greater Moncton International Airport","Moncton","Canada","YQM","CYQM",46.11220169,-64.6785965
"Nakina Airport","Nakina","Canada","YQN","CYQN",50.18280029,-86.6964035
"Comox Airport","Comox","Canada","YQQ","CYQQ",49.71080017,-124.887001
"Regina International Airport","Regina","Canada","YQR","CYQR",50.43190002,-104.6660004
"St Thomas Municipal Airport","St Thomas","Canada","YQS","CYQS",42.77000046,-81.1108017
"Thunder Bay Airport","Thunder Bay","Canada","YQT","CYQT",48.37189865,-89.32389832
"Grande Prairie Airport","Grande Prairie","Canada","YQU","CYQU",55.17969894,-118.8850021
"Yorkton Municipal Airport","Yorkton","Canada","YQV","CYQV",51.26470184,-102.461998
"North Battleford Airport","North Battleford","Canada","YQW","CYQW",52.76919937,-108.2440033
"Gander International Airport","Gander","Canada","YQX","CYQX",48.93690109,-54.56809998
"Sydney / J.A. Douglas McCurdy Airport","Sydney","Canada","YQY","CYQY",46.16139984,-60.04779816
"Quesnel Airport","Quesnel","Canada","YQZ","CYQZ",53.02610016,-122.5100021
"Rae Lakes Airport","Gamètì","Canada","YRA","CYRA",64.1160965,-117.3099976
"Resolute Bay Airport","Resolute","Canada","YRB","CYRB",74.71690369,-94.9693985
"Cartwright Airport","Cartwright","Canada","YRF","CYCA",53.68280029,-57.04190063
"Rigolet Airport","Rigolet","Canada","YRG","CCZ2",54.17969894,-58.45750046
"Rivière-du-Loup Airport","Riviere Du Loup","Canada","YRI","CYRI",47.76440048,-69.58470154
"Roberval Airport","Roberval","Canada","YRJ","CYRJ",48.52000046,-72.26560211
"Red Lake Airport","Red Lake","Canada","YRL","CYRL",51.06689835,-93.79309845
"Rocky Mountain House Airport","Rocky Mountain House","Canada","YRM","CYRM",52.42969894,-114.9039993
"Ottawa / Rockcliffe Airport","Ottawa","Canada","YRO","CYRO",45.46030045,-75.64610291
"Ottawa / Carp Airport","Ottawa","Canada","YRP","CYRP",45.31919861,-76.02220154
"Trois-Rivières Airport","Trois Rivieres","Canada","YRQ","CYRQ",46.35279846,-72.67939758
"Red Sucker Lake Airport","Red Sucker Lake","Canada","YRS","CYRS",54.16719818,-93.55719757
"Rankin Inlet Airport","Rankin Inlet","Canada","YRT","CYRT",62.81140137,-92.11579895
"Revelstoke Airport","Revelstoke","Canada","YRV","CYRV",50.96670151,-118.1829987
"Sudbury Airport","Sudbury","Canada","YSB","CYSB",46.625,-80.79889679
"Sherbrooke Airport","Sherbrooke","Canada","YSC","CYSC",45.43859863,-71.69139862
"Suffield Heliport","Suffield","Canada","YSD","CYSD",50.26670074,-111.1829987
"Squamish Airport","Squamish","Canada","YSE","CYSE",49.78170013,-123.1620026
"Stony Rapids Airport","Stony Rapids","Canada","YSF","CYSF",59.25030136,-105.8410034
"St Georges Airport","Lutselk'e","Canada","YSG","CYSG",46.09640121,-70.71469879
"Smiths Falls-Montague (Russ Beach) Airport","Smiths Falls","Canada","YSH","CYSH",44.94580078,-75.94059753
"Saint John Airport","St. John","Canada","YSJ","CYSJ",45.31610107,-65.89029694
"Sanikiluaq Airport","Sanikiluaq","Canada","YSK","CYSK",56.53779984,-79.24669647
"St Leonard Airport","St Leonard","Canada","YSL","CYSL",47.15750122,-67.83470154
"Fort Smith Airport","Fort Smith","Canada","YSM","CYSM",60.02030182,-111.961998
"Salmon Arm Airport","Salmon Arm","Canada","YSN","CZAM",50.682802,-119.228996
"Postville Airport","Postville","Canada","YSO","CCD4",54.9105,-59.78507
"Marathon Airport","Marathon","Canada","YSP","CYSP",48.75529861,-86.3443985
"Nanisivik Airport","Nanisivik","Canada","YSR","CYSR",72.982201,-84.613602
"St. Theresa Point Airport","St. Theresa Point","Canada","YST","CYST",53.84560013,-94.85189819
"Summerside Airport","Summerside","Canada","YSU","CYSU",46.44060135,-63.83359909
"Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport","Sachs Harbour","Canada","YSY","CYSY",71.99389648,-125.2429962
"Pembroke Airport","Pembroke","Canada","YTA","CYTA",45.86439896,-77.25170135
"Thicket Portage Airport","Thicket Portage","Canada","YTD","CZLQ",55.31890106,-97.70780182
"Cape Dorset Airport","Cape Dorset","Canada","YTE","CYTE",64.23000336,-76.52670288
"Alma Airport","Alma","Canada","YTF","CYTF",48.50889969,-71.64189911
"Thompson Airport","Thompson","Canada","YTH","CYTH",55.80110168,-97.86419678
"Big Trout Lake Airport","Big Trout Lake","Canada","YTL","CYTL",53.81779861,-89.89689636
"La Macaza / Mont-Tremblant International Inc Airport","Mont-Tremblant","Canada","YTM","CYFJ",46.40940094,-74.77999878
"Tasiujaq Airport","Tasiujaq","Canada","YTQ","CYTQ",58.6678009,-69.95580292
"CFB Trenton","Trenton","Canada","YTR","CYTR",44.1189003,-77.52809906
"Timmins/Victor M. Power","Timmins","Canada","YTS","CYTS",48.56969833,-81.37670136
"Yangzhou Taizhou Airport","Yangzhou","China","YTY","ZSYA",32.5634,119.7198
"Billy Bishop Toronto City Centre Airport","Toronto","Canada","YTZ","CYTZ",43.627499,-79.396202
"Tuktoyaktuk Airport","Tuktoyaktuk","Canada","YUB","CYUB",69.4332962,-133.026001
"Umiujaq Airport","Umiujaq","Canada","YUD","CYMU",56.53609848,-76.51830292
"Yuendumu Airport","Yuendumu ","Australia","YUE","YYND",-22.25419998,131.7819977
"Montreal / Pierre Elliott Trudeau International Airport","Montreal","Canada","YUL","CYUL",45.47060013,-73.74079895
"Yuma MCAS/Yuma International Airport","Yuma","United States","YUM","KNYL",32.65660095,-114.6060028
"Yushu Batang Airport","Yushu","China","YUS","ZYLS",32.83638889,97.03638889
"Repulse Bay Airport","Repulse Bay","Canada","YUT","CYUT",66.52140045,-86.22470093
"Hall Beach Airport","Hall Beach","Canada","YUX","CYUX",68.77610016,-81.2425
"Rouyn Noranda Airport","Rouyn","Canada","YUY","CYUY",48.20610046,-78.83560181
"Iconi Airport","Moroni","Comoros","YVA","FMCN",-11.71080017,43.2439003
"Bonaventure Airport","Bonaventure","Canada","YVB","CYVB",48.07109833,-65.46029663
"La Ronge Airport","La Ronge","Canada","YVC","CYVC",55.15140152,-105.262001
"Virden/R.J. (Bob) Andrew Field Regional Aerodrome","Virden","Canada","YVD","CYVD",49.87829971,-100.9179993
"Vernon Airport","Vernon","Canada","YVE","CYVK",50.24810028,-119.3310013
"Vermilion Airport","Vermillion","Canada","YVG","CYVG",53.35580063,-110.8239975
"Qikiqtarjuaq Airport","Broughton Island","Canada","YVM","CYVM",67.54579926,-64.03140259
"Val-d'Or Airport","Val D'or","Canada","YVO","CYVO",48.05329895,-77.78279877
"Kuujjuaq Airport","Quujjuaq","Canada","YVP","CYVP",58.09609985,-68.42690277
"Norman Wells Airport","Norman Wells","Canada","YVQ","CYVQ",65.28160095,-126.7979965
"Vancouver International Airport","Vancouver","Canada","YVR","CYVR",49.19390106,-123.1839981
"Buffalo Narrows Airport","Buffalo Narrows","Canada","YVT","CYVT",55.84189987,-108.4179993
"Wiarton Airport","Wiarton","Canada","YVV","CYVV",44.7458,-81.107201
"Deer Lake Airport","Deer Lake","Canada","YVZ","CYVZ",52.65579987,-94.06140137
"Petawawa Airport","Petawawa","Canada","YWA","CYWA",45.95220184,-77.31919861
"Kangiqsujuaq (Wakeham Bay) Airport","Kangiqsujuaq","Canada","YWB","CYKG",61.58860016,-71.92939758
"Winnipeg / James Armstrong Richardson International Airport","Winnipeg","Canada","YWG","CYWG",49.90999985,-97.23989868
"Victoria Harbour Seaplane Base","Victoria","Canada","YWH","CYWH",48.42498589,-123.3888674
"Déline Airport","Deline","Canada","YWJ","CYWJ",65.21109772,-123.435997
"Wabush Airport","Wabush","Canada","YWK","CYWK",52.9219017,-66.86440277
"Williams Lake Airport","Williams Lake","Canada","YWL","CYWL",52.18310165,-122.0540009
"Williams Harbour Airport","Williams Harbour","Canada","YWM","CCA6",52.56689835,-55.78469849
"Webequie Airport","Webequie","Canada","YWP","CYWP",52.9593934,-87.37486839
"Whistler/Green Lake Water Aerodrome","Whistler","Canada","YWS","CAE5",50.14360046,-122.9489975
"Wrigley Airport","Wrigley","Canada","YWY","CYWY",63.20940018,-123.4369965
"Cranbrook/Canadian Rockies International Airport","Cranbrook","Canada","YXC","CYXC",49.6108017,-115.7819977
"Edmonton City Centre (Blatchford Field) Airport","Edmonton","Canada","YXD","CYXD",53.57249832,-113.5210037
"Saskatoon John G. Diefenbaker International Airport","Saskatoon","Canada","YXE","CYXE",52.17079926,-106.6999969
"Medicine Hat Airport","Medicine Hat","Canada","YXH","CYXH",50.01890182,-110.7210007
"Fort St John Airport","Fort Saint John","Canada","YXJ","CYXJ",56.23809814,-120.7399979
"Rimouski Airport","Rimouski","Canada","YXK","CYXK",48.47809982,-68.49690247
"Sioux Lookout Airport","Sioux Lookout","Canada","YXL","CYXL",50.11389923,-91.90529633
"Whale Cove Airport","Whale Cove","Canada","YXN","CYXN",62.24000168,-92.59809875
"Pangnirtung Airport","Pangnirtung","Canada","YXP","CYXP",66.14499664,-65.71360016
"Beaver Creek Airport","Beaver Creek","Canada","YXQ","CYXQ",62.41030121,-140.8670044
"Earlton (Timiskaming Regional) Airport","Earlton","Canada","YXR","CYXR",47.69740065,-79.84734535
"Prince George Airport","Prince George","Canada","YXS","CYXS",53.88940048,-122.6790009
"Northwest Regional Airport Terrace-Kitimat","Terrace","Canada","YXT","CYXT",54.468498,-128.576009
"London Airport","London","Canada","YXU","CYXU",43.035599,-81.1539
"Abbotsford Airport","Abbotsford","Canada","YXX","CYXX",49.02529907,-122.3610001
"Whitehorse / Erik Nielsen International Airport","Whitehorse","Canada","YXY","CYXY",60.70959854,-135.0670013
"Wawa Airport","Wawa","Canada","YXZ","CYXZ",47.96670151,-84.78669739
"North Bay Airport","North Bay","Canada","YYB","CYYB",46.36360168,-79.42279816
"Calgary International Airport","Calgary","Canada","YYC","CYYC",51.11389923,-114.0199966
"Smithers Airport","Smithers","Canada","YYD","CYYD",54.8246994,-127.1829987
"Fort Nelson Airport","Fort Nelson","Canada","YYE","CYYE",58.83639908,-122.5970001
"Penticton Airport","Penticton","Canada","YYF","CYYF",49.46310043,-119.6019974
"Charlottetown Airport","Charlottetown","Canada","YYG","CYYG",46.29000092,-63.12110138
"Taloyoak Airport","Spence Bay","Canada","YYH","CYYH",69.54669952,-93.5766983
"Victoria International Airport","Victoria","Canada","YYJ","CYYJ",48.64690018,-123.4260025
"Lynn Lake Airport","Lynn Lake","Canada","YYL","CYYL",56.86389923,-101.0759964
"Swift Current Airport","Swift Current","Canada","YYN","CYYN",50.29190063,-107.6910019
"Churchill Airport","Churchill","Canada","YYQ","CYYQ",58.73920059,-94.06500244
